person 1,person 2,jaccard similarity
Shen Zhiqi,Loke Yuan Ren,0.0
Shen Zhiqi,Long Cheng,0.0
Shen Zhiqi,Lu Shijian,0.25
Shen Zhiqi,Luo Jun,0.125
Shen Zhiqi,Luo Siqiang,0.0
Shen Zhiqi,Luu Anh Tuan,0.0
Shen Zhiqi,Miao Chun Yan,0.11111111111111116
Shen Zhiqi,Mohamed M. Sabry,0.0
Shen Zhiqi,Oh Hong Lye,0.0
Shen Zhiqi,Ong Chin Ann,0.16666666666666663
Shen Zhiqi,Owen Noel Newton Fernando,0.09999999999999998
Shen Zhiqi,Pan Xingang,0.0
Shen Zhiqi,Qian Kemao,0.0
Shen Zhiqi,Seah Hock Soon,0.33333333333333337
Shen Zhiqi,Siyuan Liu,0.2857142857142857
Shen Zhiqi,Smitha K G,0.0
Shen Zhiqi,Sourav Saha Bhowmick,0.0
Shen Zhiqi,Sun Aixin,0.16666666666666663
Shen Zhiqi,Tan Rui,0.0
Shen Zhiqi,Vidya Sudarshan,0.0
Shen Zhiqi,Wai Kin Adams Kong,0.0
Shen Zhiqi,Wang Wenya,0.0
Shen Zhiqi,Wee Keong NG,0.0
Shen Zhiqi,Wei Yang Bryan Lim,0.125
Shen Zhiqi,Wei Ying,0.16666666666666663
Shen Zhiqi,Wen Yonggang,0.0
Shen Zhiqi,Wentong Cai,0.0
Shen Zhiqi,Yeo Chai Kiat,0.0
Shen Zhiqi,Yu Han,0.4285714285714286
Shen Zhiqi,Zhang Hanwang,0.0
Shen Zhiqi,Zhang Jie,0.4
Shen Zhiqi,Zhang Tianwei,0.0
Shen Zhiqi,Zheng Jianmin,0.0
Siyuan Liu,A S Madhukumar,0.0
Siyuan Liu,Alexei Sourin,0.0
Siyuan Liu,Anupam Chattopadhyay,0.0
Siyuan Liu,Anwitaman Datta,0.0
Siyuan Liu,Arvind Easwaran,0.0
Siyuan Liu,Bo An,0.11111111111111116
Siyuan Liu,Cham Tat Jen,0.0
Siyuan Liu,Chee Wei Tan,0.0
Siyuan Liu,Chen Change Loy,0.0
Siyuan Liu,Chia Liang Tien,0.0
Siyuan Liu,Chng Eng Siong,0.16666666666666663
Siyuan Liu,Cong Gao,0.0
Siyuan Liu,Deepu Rajan,0.0
Siyuan Liu,Dmitrii Ustiugov,0.0
Siyuan Liu,Douglas Leslie Maskell,0.0
Siyuan Liu,Dusit Niyato,0.0
Siyuan Liu,Erik Cambria,0.125
Siyuan Liu,Goh Wooi Boon,0.0
Siyuan Liu,Guan Cuntai,0.1428571428571429
Siyuan Liu,He Ying,0.0
Siyuan Liu,Huang Shell Ying,0.0
Siyuan Liu,Hui Siu Cheung,0.0
Siyuan Liu,Jagath Chandana Rajapakse,0.09090909090909094
Siyuan Liu,Kwoh Chee Keong,0.0
Siyuan Liu,Lam Kwok Yan,0.125
Siyuan Liu,Lam Siew Kei,0.0
Siyuan Liu,Lee Bu Sung,0.0
Siyuan Liu,Li Boyang,0.0
Siyuan Liu,Li Mo,0.1428571428571429
Siyuan Liu,Li Yi,0.0
Siyuan Liu,Lin Guosheng,0.0
Siyuan Liu,Lin Shang-Wei,0.19999999999999996
Siyuan Liu,Liu Weichen,0.0
Siyuan Liu,Liu Yang,0.19999999999999996
Siyuan Liu,Liu Ziwei,0.0
Siyuan Liu,Loke Yuan Ren,0.0
Siyuan Liu,Long Cheng,0.0
Siyuan Liu,Lu Shijian,0.0
Siyuan Liu,Luo Jun,0.1428571428571429
Siyuan Liu,Luo Siqiang,0.0
Siyuan Liu,Luu Anh Tuan,0.0
Siyuan Liu,Miao Chun Yan,0.0
Siyuan Liu,Mohamed M. Sabry,0.0
Siyuan Liu,Oh Hong Lye,0.0
Siyuan Liu,Ong Chin Ann,0.0
Siyuan Liu,Owen Noel Newton Fernando,0.0
Siyuan Liu,Pan Xingang,0.0
Siyuan Liu,Qian Kemao,0.0
Siyuan Liu,Seah Hock Soon,0.0
Siyuan Liu,Shen Zhiqi,0.2857142857142857
Siyuan Liu,Smitha K G,0.0
Siyuan Liu,Sourav Saha Bhowmick,0.0
Siyuan Liu,Sun Aixin,0.19999999999999996
Siyuan Liu,Tan Rui,0.0
Siyuan Liu,Vidya Sudarshan,0.0
Siyuan Liu,Wai Kin Adams Kong,0.0
Siyuan Liu,Wang Wenya,0.0
Siyuan Liu,Wee Keong NG,0.11111111111111116
Siyuan Liu,Wei Yang Bryan Lim,0.1428571428571429
Siyuan Liu,Wei Ying,0.19999999999999996
Siyuan Liu,Wen Yonggang,0.0
Siyuan Liu,Wentong Cai,0.0
Siyuan Liu,Yeo Chai Kiat,0.0
Siyuan Liu,Yu Han,0.125
Siyuan Liu,Zhang Hanwang,0.0
Siyuan Liu,Zhang Jie,0.19999999999999996
Siyuan Liu,Zhang Tianwei,0.0
Siyuan Liu,Zheng Jianmin,0.0
Smitha K G,A S Madhukumar,0.2222222222222222
Smitha K G,Alexei Sourin,0.125
Smitha K G,Anupam Chattopadhyay,0.33333333333333337
Smitha K G,Anwitaman Datta,0.16666666666666663
Smitha K G,Arvind Easwaran,0.16666666666666663
Smitha K G,Bo An,0.0
Smitha K G,Cham Tat Jen,0.1428571428571429
Smitha K G,Chee Wei Tan,0.0
Smitha K G,Chen Change Loy,0.19999999999999996
Smitha K G,Chia Liang Tien,0.125
Smitha K G,Chng Eng Siong,0.0
Smitha K G,Cong Gao,0.125
Smitha K G,Deepu Rajan,0.2857142857142857
Smitha K G,Dmitrii Ustiugov,0.0
Smitha K G,Douglas Leslie Maskell,0.25
Smitha K G,Dusit Niyato,0.33333333333333337
Smitha K G,Erik Cambria,0.11111111111111116
Smitha K G,Goh Wooi Boon,0.5
Smitha K G,Guan Cuntai,0.125
Smitha K G,He Ying,0.19999999999999996
Smitha K G,Huang Shell Ying,0.11111111111111116
Smitha K G,Hui Siu Cheung,0.11111111111111116
Smitha K G,Jagath Chandana Rajapakse,0.0
Smitha K G,Kwoh Chee Keong,0.11111111111111116
Smitha K G,Lam Kwok Yan,0.11111111111111116
Smitha K G,Lam Siew Kei,0.2857142857142857
Smitha K G,Lee Bu Sung,0.11111111111111116
Smitha K G,Li Boyang,0.19999999999999996
Smitha K G,Li Mo,0.125
Smitha K G,Li Yi,0.19999999999999996
Smitha K G,Lin Guosheng,0.19999999999999996
Smitha K G,Lin Shang-Wei,0.16666666666666663
Smitha K G,Liu Weichen,0.1428571428571429
Smitha K G,Liu Yang,0.16666666666666663
Smitha K G,Liu Ziwei,0.19999999999999996
Smitha K G,Loke Yuan Ren,0.375
Smitha K G,Long Cheng,0.0
Smitha K G,Lu Shijian,0.0
Smitha K G,Luo Jun,0.0
Smitha K G,Luo Siqiang,0.19999999999999996
Smitha K G,Luu Anh Tuan,0.19999999999999996
Smitha K G,Miao Chun Yan,0.11111111111111116
Smitha K G,Mohamed M. Sabry,0.33333333333333337
Smitha K G,Oh Hong Lye,0.19999999999999996
Smitha K G,Ong Chin Ann,0.0
Smitha K G,Owen Noel Newton Fernando,0.09999999999999998
Smitha K G,Pan Xingang,0.0
Smitha K G,Qian Kemao,0.25
Smitha K G,Seah Hock Soon,0.0
Smitha K G,Shen Zhiqi,0.0
Smitha K G,Siyuan Liu,0.0
Smitha K G,Sourav Saha Bhowmick,0.11111111111111116
Smitha K G,Sun Aixin,0.0
Smitha K G,Tan Rui,0.11111111111111116
Smitha K G,Vidya Sudarshan,0.0
Smitha K G,Wai Kin Adams Kong,0.16666666666666663
Smitha K G,Wang Wenya,0.0
Smitha K G,Wee Keong NG,0.09999999999999998
Smitha K G,Wei Yang Bryan Lim,0.0
Smitha K G,Wei Ying,0.0
Smitha K G,Wen Yonggang,0.1428571428571429
Smitha K G,Wentong Cai,0.16666666666666663
Smitha K G,Yeo Chai Kiat,0.2222222222222222
Smitha K G,Yu Han,0.0
Smitha K G,Zhang Hanwang,0.25
Smitha K G,Zhang Jie,0.0
Smitha K G,Zhang Tianwei,0.19999999999999996
Smitha K G,Zheng Jianmin,0.09999999999999998
Sourav Saha Bhowmick,A S Madhukumar,0.09999999999999998
Sourav Saha Bhowmick,Alexei Sourin,0.125
Sourav Saha Bhowmick,Anupam Chattopadhyay,0.09090909090909094
Sourav Saha Bhowmick,Anwitaman Datta,0.16666666666666663
Sourav Saha Bhowmick,Arvind Easwaran,0.16666666666666663
Sourav Saha Bhowmick,Bo An,0.0
Sourav Saha Bhowmick,Cham Tat Jen,0.1428571428571429
Sourav Saha Bhowmick,Chee Wei Tan,0.0
Sourav Saha Bhowmick,Chen Change Loy,0.19999999999999996
Sourav Saha Bhowmick,Chia Liang Tien,0.125
Sourav Saha Bhowmick,Chng Eng Siong,0.0
Sourav Saha Bhowmick,Cong Gao,0.2857142857142857
Sourav Saha Bhowmick,Deepu Rajan,0.125
Sourav Saha Bhowmick,Dmitrii Ustiugov,0.0
Sourav Saha Bhowmick,Douglas Leslie Maskell,0.11111111111111116
Sourav Saha Bhowmick,Dusit Niyato,0.1428571428571429
Sourav Saha Bhowmick,Erik Cambria,0.11111111111111116
Sourav Saha Bhowmick,Goh Wooi Boon,0.125
Sourav Saha Bhowmick,Guan Cuntai,0.0
Sourav Saha Bhowmick,He Ying,0.19999999999999996
Sourav Saha Bhowmick,Huang Shell Ying,0.11111111111111116
Sourav Saha Bhowmick,Hui Siu Cheung,0.11111111111111116
Sourav Saha Bhowmick,Jagath Chandana Rajapakse,0.0
Sourav Saha Bhowmick,Kwoh Chee Keong,0.25
Sourav Saha Bhowmick,Lam Kwok Yan,0.11111111111111116
Sourav Saha Bhowmick,Lam Siew Kei,0.125
Sourav Saha Bhowmick,Lee Bu Sung,0.11111111111111116
Sourav Saha Bhowmick,Li Boyang,0.19999999999999996
Sourav Saha Bhowmick,Li Mo,0.125
Sourav Saha Bhowmick,Li Yi,0.19999999999999996
Sourav Saha Bhowmick,Lin Guosheng,0.19999999999999996
Sourav Saha Bhowmick,Lin Shang-Wei,0.16666666666666663
Sourav Saha Bhowmick,Liu Weichen,0.1428571428571429
Sourav Saha Bhowmick,Liu Yang,0.16666666666666663
Sourav Saha Bhowmick,Liu Ziwei,0.19999999999999996
Sourav Saha Bhowmick,Loke Yuan Ren,0.09999999999999998
Sourav Saha Bhowmick,Long Cheng,0.0
Sourav Saha Bhowmick,Lu Shijian,0.0
Sourav Saha Bhowmick,Luo Jun,0.0
Sourav Saha Bhowmick,Luo Siqiang,0.19999999999999996
Sourav Saha Bhowmick,Luu Anh Tuan,0.19999999999999996
Sourav Saha Bhowmick,Miao Chun Yan,0.11111111111111116
Sourav Saha Bhowmick,Mohamed M. Sabry,0.09090909090909094
Sourav Saha Bhowmick,Oh Hong Lye,0.19999999999999996
Sourav Saha Bhowmick,Ong Chin Ann,0.0
Sourav Saha Bhowmick,Owen Noel Newton Fernando,0.375
Sourav Saha Bhowmick,Pan Xingang,0.0
Sourav Saha Bhowmick,Qian Kemao,0.11111111111111116
Sourav Saha Bhowmick,Seah Hock Soon,0.0
Sourav Saha Bhowmick,Shen Zhiqi,0.0
Sourav Saha Bhowmick,Siyuan Liu,0.0
Sourav Saha Bhowmick,Smitha K G,0.11111111111111116
Sourav Saha Bhowmick,Sun Aixin,0.0
Sourav Saha Bhowmick,Tan Rui,0.11111111111111116
Sourav Saha Bhowmick,Vidya Sudarshan,0.0
Sourav Saha Bhowmick,Wai Kin Adams Kong,0.16666666666666663
Sourav Saha Bhowmick,Wang Wenya,0.0
Sourav Saha Bhowmick,Wee Keong NG,0.09999999999999998
Sourav Saha Bhowmick,Wei Yang Bryan Lim,0.0
Sourav Saha Bhowmick,Wei Ying,0.0
Sourav Saha Bhowmick,Wen Yonggang,0.1428571428571429
Sourav Saha Bhowmick,Wentong Cai,0.16666666666666663
Sourav Saha Bhowmick,Yeo Chai Kiat,0.09999999999999998
Sourav Saha Bhowmick,Yu Han,0.0
Sourav Saha Bhowmick,Zhang Hanwang,0.11111111111111116
Sourav Saha Bhowmick,Zhang Jie,0.0
Sourav Saha Bhowmick,Zhang Tianwei,0.19999999999999996
Sourav Saha Bhowmick,Zheng Jianmin,0.375
Sun Aixin,A S Madhukumar,0.0
Sun Aixin,Alexei Sourin,0.0
Sun Aixin,Anupam Chattopadhyay,0.0
Sun Aixin,Anwitaman Datta,0.0
Sun Aixin,Arvind Easwaran,0.0
Sun Aixin,Bo An,0.33333333333333337
Sun Aixin,Cham Tat Jen,0.0
Sun Aixin,Chee Wei Tan,0.0
Sun Aixin,Chen Change Loy,0.0
Sun Aixin,Chia Liang Tien,0.0
Sun Aixin,Chng Eng Siong,0.25
Sun Aixin,Cong Gao,0.0
Sun Aixin,Deepu Rajan,0.0
Sun Aixin,Dmitrii Ustiugov,0.0
Sun Aixin,Douglas Leslie Maskell,0.0
Sun Aixin,Dusit Niyato,0.0
Sun Aixin,Erik Cambria,0.4
Sun Aixin,Goh Wooi Boon,0.0
Sun Aixin,Guan Cuntai,0.19999999999999996
Sun Aixin,He Ying,0.0
Sun Aixin,Huang Shell Ying,0.0
Sun Aixin,Hui Siu Cheung,0.0
Sun Aixin,Jagath Chandana Rajapakse,0.25
Sun Aixin,Kwoh Chee Keong,0.0
Sun Aixin,Lam Kwok Yan,0.0
Sun Aixin,Lam Siew Kei,0.0
Sun Aixin,Lee Bu Sung,0.0
Sun Aixin,Li Boyang,0.0
Sun Aixin,Li Mo,0.0
Sun Aixin,Li Yi,0.0
Sun Aixin,Lin Guosheng,0.0
Sun Aixin,Lin Shang-Wei,0.0
Sun Aixin,Liu Weichen,0.0
Sun Aixin,Liu Yang,0.0
Sun Aixin,Liu Ziwei,0.0
Sun Aixin,Loke Yuan Ren,0.0
Sun Aixin,Long Cheng,0.5
Sun Aixin,Lu Shijian,0.0
Sun Aixin,Luo Jun,0.0
Sun Aixin,Luo Siqiang,0.0
Sun Aixin,Luu Anh Tuan,0.0
Sun Aixin,Miao Chun Yan,0.0
Sun Aixin,Mohamed M. Sabry,0.0
Sun Aixin,Oh Hong Lye,0.0
Sun Aixin,Ong Chin Ann,0.0
Sun Aixin,Owen Noel Newton Fernando,0.0
Sun Aixin,Pan Xingang,0.0
Sun Aixin,Qian Kemao,0.0
Sun Aixin,Seah Hock Soon,0.0
Sun Aixin,Shen Zhiqi,0.16666666666666663
Sun Aixin,Siyuan Liu,0.19999999999999996
Sun Aixin,Smitha K G,0.0
Sun Aixin,Sourav Saha Bhowmick,0.0
Sun Aixin,Tan Rui,0.0
Sun Aixin,Vidya Sudarshan,0.0
Sun Aixin,Wai Kin Adams Kong,0.0
Sun Aixin,Wang Wenya,0.0
Sun Aixin,Wee Keong NG,0.0
Sun Aixin,Wei Yang Bryan Lim,0.0
Sun Aixin,Wei Ying,0.33333333333333337
Sun Aixin,Wen Yonggang,0.0
Sun Aixin,Wentong Cai,0.0
Sun Aixin,Yeo Chai Kiat,0.0
Sun Aixin,Yu Han,0.4
Sun Aixin,Zhang Hanwang,0.0
Sun Aixin,Zhang Jie,0.33333333333333337
Sun Aixin,Zhang Tianwei,0.0
Sun Aixin,Zheng Jianmin,0.0
Tan Rui,A S Madhukumar,0.5714285714285714
Tan Rui,Alexei Sourin,0.125
Tan Rui,Anupam Chattopadhyay,0.09090909090909094
Tan Rui,Anwitaman Datta,0.16666666666666663
Tan Rui,Arvind Easwaran,0.16666666666666663
Tan Rui,Bo An,0.0
Tan Rui,Cham Tat Jen,0.33333333333333337
Tan Rui,Chee Wei Tan,0.0
Tan Rui,Chen Change Loy,0.19999999999999996
Tan Rui,Chia Liang Tien,0.5
Tan Rui,Chng Eng Siong,0.0
Tan Rui,Cong Gao,0.125
Tan Rui,Deepu Rajan,0.2857142857142857
Tan Rui,Dmitrii Ustiugov,0.0
Tan Rui,Douglas Leslie Maskell,0.25
Tan Rui,Dusit Niyato,0.33333333333333337
Tan Rui,Erik Cambria,0.11111111111111116
Tan Rui,Goh Wooi Boon,0.125
Tan Rui,Guan Cuntai,0.0
Tan Rui,He Ying,0.19999999999999996
Tan Rui,Huang Shell Ying,0.25
Tan Rui,Hui Siu Cheung,0.4285714285714286
Tan Rui,Jagath Chandana Rajapakse,0.0
Tan Rui,Kwoh Chee Keong,0.11111111111111116
Tan Rui,Lam Kwok Yan,0.25
Tan Rui,Lam Siew Kei,0.125
Tan Rui,Lee Bu Sung,0.6666666666666667
Tan Rui,Li Boyang,0.19999999999999996
Tan Rui,Li Mo,0.5
Tan Rui,Li Yi,0.19999999999999996
Tan Rui,Lin Guosheng,0.19999999999999996
Tan Rui,Lin Shang-Wei,0.16666666666666663
Tan Rui,Liu Weichen,0.1428571428571429
Tan Rui,Liu Yang,0.16666666666666663
Tan Rui,Liu Ziwei,0.19999999999999996
Tan Rui,Loke Yuan Ren,0.09999999999999998
Tan Rui,Long Cheng,0.0
Tan Rui,Lu Shijian,0.0
Tan Rui,Luo Jun,0.125
Tan Rui,Luo Siqiang,0.19999999999999996
Tan Rui,Luu Anh Tuan,0.19999999999999996
Tan Rui,Miao Chun Yan,0.4285714285714286
Tan Rui,Mohamed M. Sabry,0.09090909090909094
Tan Rui,Oh Hong Lye,0.19999999999999996
Tan Rui,Ong Chin Ann,0.16666666666666663
Tan Rui,Owen Noel Newton Fernando,0.2222222222222222
Tan Rui,Pan Xingang,0.0
Tan Rui,Qian Kemao,0.11111111111111116
Tan Rui,Seah Hock Soon,0.0
Tan Rui,Shen Zhiqi,0.0
Tan Rui,Siyuan Liu,0.0
Tan Rui,Smitha K G,0.11111111111111116
Tan Rui,Sourav Saha Bhowmick,0.11111111111111116
Tan Rui,Sun Aixin,0.0
Tan Rui,Vidya Sudarshan,0.0
Tan Rui,Wai Kin Adams Kong,0.16666666666666663
Tan Rui,Wang Wenya,0.0
Tan Rui,Wee Keong NG,0.375
Tan Rui,Wei Yang Bryan Lim,0.0
Tan Rui,Wei Ying,0.0
Tan Rui,Wen Yonggang,0.6
Tan Rui,Wentong Cai,0.16666666666666663
Tan Rui,Yeo Chai Kiat,0.5714285714285714
Tan Rui,Yu Han,0.0
Tan Rui,Zhang Hanwang,0.11111111111111116
Tan Rui,Zhang Jie,0.0
Tan Rui,Zhang Tianwei,0.19999999999999996
Tan Rui,Zheng Jianmin,0.09999999999999998
Vidya Sudarshan,A S Madhukumar,0.0
Vidya Sudarshan,Alexei Sourin,0.0
Vidya Sudarshan,Anupam Chattopadhyay,0.0
Vidya Sudarshan,Anwitaman Datta,0.0
Vidya Sudarshan,Arvind Easwaran,0.0
Vidya Sudarshan,Bo An,0.0
Vidya Sudarshan,Cham Tat Jen,0.0
Vidya Sudarshan,Chee Wei Tan,1.0
Vidya Sudarshan,Chen Change Loy,0.0
Vidya Sudarshan,Chia Liang Tien,0.0
Vidya Sudarshan,Chng Eng Siong,0.0
Vidya Sudarshan,Cong Gao,0.0
Vidya Sudarshan,Deepu Rajan,0.0
Vidya Sudarshan,Dmitrii Ustiugov,0.0
Vidya Sudarshan,Douglas Leslie Maskell,0.0
Vidya Sudarshan,Dusit Niyato,0.0
Vidya Sudarshan,Erik Cambria,0.0
Vidya Sudarshan,Goh Wooi Boon,0.0
Vidya Sudarshan,Guan Cuntai,0.0
Vidya Sudarshan,He Ying,0.0
Vidya Sudarshan,Huang Shell Ying,0.0
Vidya Sudarshan,Hui Siu Cheung,0.0
Vidya Sudarshan,Jagath Chandana Rajapakse,0.0
Vidya Sudarshan,Kwoh Chee Keong,0.0
Vidya Sudarshan,Lam Kwok Yan,0.0
Vidya Sudarshan,Lam Siew Kei,0.0
Vidya Sudarshan,Lee Bu Sung,0.0
Vidya Sudarshan,Li Boyang,0.0
Vidya Sudarshan,Li Mo,0.0
Vidya Sudarshan,Li Yi,0.0
Vidya Sudarshan,Lin Guosheng,0.0
Vidya Sudarshan,Lin Shang-Wei,0.0
Vidya Sudarshan,Liu Weichen,0.0
Vidya Sudarshan,Liu Yang,0.0
Vidya Sudarshan,Liu Ziwei,0.0
Vidya Sudarshan,Loke Yuan Ren,0.0
Vidya Sudarshan,Long Cheng,0.0
Vidya Sudarshan,Lu Shijian,0.0
Vidya Sudarshan,Luo Jun,0.0
Vidya Sudarshan,Luo Siqiang,0.0
Vidya Sudarshan,Luu Anh Tuan,0.0
Vidya Sudarshan,Miao Chun Yan,0.0
Vidya Sudarshan,Mohamed M. Sabry,0.0
Vidya Sudarshan,Oh Hong Lye,0.0
Vidya Sudarshan,Ong Chin Ann,0.0
Vidya Sudarshan,Owen Noel Newton Fernando,0.0
Vidya Sudarshan,Pan Xingang,1.0
Vidya Sudarshan,Qian Kemao,0.0
Vidya Sudarshan,Seah Hock Soon,0.0
Vidya Sudarshan,Shen Zhiqi,0.0
Vidya Sudarshan,Siyuan Liu,0.0
Vidya Sudarshan,Smitha K G,0.0
Vidya Sudarshan,Sourav Saha Bhowmick,0.0
Vidya Sudarshan,Sun Aixin,0.0
Vidya Sudarshan,Tan Rui,0.0
Vidya Sudarshan,Wai Kin Adams Kong,0.0
Vidya Sudarshan,Wang Wenya,1.0
Vidya Sudarshan,Wee Keong NG,0.0
Vidya Sudarshan,Wei Yang Bryan Lim,0.0
Vidya Sudarshan,Wei Ying,0.0
Vidya Sudarshan,Wen Yonggang,0.0
Vidya Sudarshan,Wentong Cai,0.0
Vidya Sudarshan,Yeo Chai Kiat,0.0
Vidya Sudarshan,Yu Han,0.0
Vidya Sudarshan,Zhang Hanwang,0.0
Vidya Sudarshan,Zhang Jie,0.0
Vidya Sudarshan,Zhang Tianwei,0.0
Vidya Sudarshan,Zheng Jianmin,0.0
Wai Kin Adams Kong,A S Madhukumar,0.1428571428571429
Wai Kin Adams Kong,Alexei Sourin,0.5
Wai Kin Adams Kong,Anupam Chattopadhyay,0.125
Wai Kin Adams Kong,Anwitaman Datta,0.33333333333333337
Wai Kin Adams Kong,Arvind Easwaran,0.33333333333333337
Wai Kin Adams Kong,Bo An,0.1428571428571429
Wai Kin Adams Kong,Cham Tat Jen,0.25
Wai Kin Adams Kong,Chee Wei Tan,0.0
Wai Kin Adams Kong,Chen Change Loy,0.5
Wai Kin Adams Kong,Chia Liang Tien,0.19999999999999996
Wai Kin Adams Kong,Chng Eng Siong,0.25
Wai Kin Adams Kong,Cong Gao,0.5
Wai Kin Adams Kong,Deepu Rajan,0.19999999999999996
Wai Kin Adams Kong,Dmitrii Ustiugov,0.0
Wai Kin Adams Kong,Douglas Leslie Maskell,0.16666666666666663
Wai Kin Adams Kong,Dusit Niyato,0.25
Wai Kin Adams Kong,Erik Cambria,0.16666666666666663
Wai Kin Adams Kong,Goh Wooi Boon,0.19999999999999996
Wai Kin Adams Kong,Guan Cuntai,0.0
Wai Kin Adams Kong,He Ying,0.5
Wai Kin Adams Kong,Huang Shell Ying,0.16666666666666663
Wai Kin Adams Kong,Hui Siu Cheung,0.16666666666666663
Wai Kin Adams Kong,Jagath Chandana Rajapakse,0.0
Wai Kin Adams Kong,Kwoh Chee Keong,0.16666666666666663
Wai Kin Adams Kong,Lam Kwok Yan,0.4
Wai Kin Adams Kong,Lam Siew Kei,0.19999999999999996
Wai Kin Adams Kong,Lee Bu Sung,0.16666666666666663
Wai Kin Adams Kong,Li Boyang,0.5
Wai Kin Adams Kong,Li Mo,0.19999999999999996
Wai Kin Adams Kong,Li Yi,0.5
Wai Kin Adams Kong,Lin Guosheng,0.5
Wai Kin Adams Kong,Lin Shang-Wei,0.33333333333333337
Wai Kin Adams Kong,Liu Weichen,0.25
Wai Kin Adams Kong,Liu Yang,0.33333333333333337
Wai Kin Adams Kong,Liu Ziwei,0.5
Wai Kin Adams Kong,Loke Yuan Ren,0.1428571428571429
Wai Kin Adams Kong,Long Cheng,0.0
Wai Kin Adams Kong,Lu Shijian,0.16666666666666663
Wai Kin Adams Kong,Luo Jun,0.0
Wai Kin Adams Kong,Luo Siqiang,0.5
Wai Kin Adams Kong,Luu Anh Tuan,0.5
Wai Kin Adams Kong,Miao Chun Yan,0.16666666666666663
Wai Kin Adams Kong,Mohamed M. Sabry,0.125
Wai Kin Adams Kong,Oh Hong Lye,0.5
Wai Kin Adams Kong,Ong Chin Ann,0.0
Wai Kin Adams Kong,Owen Noel Newton Fernando,0.1428571428571429
Wai Kin Adams Kong,Pan Xingang,0.0
Wai Kin Adams Kong,Qian Kemao,0.16666666666666663
Wai Kin Adams Kong,Seah Hock Soon,0.0
Wai Kin Adams Kong,Shen Zhiqi,0.0
Wai Kin Adams Kong,Siyuan Liu,0.0
Wai Kin Adams Kong,Smitha K G,0.16666666666666663
Wai Kin Adams Kong,Sourav Saha Bhowmick,0.16666666666666663
Wai Kin Adams Kong,Sun Aixin,0.0
Wai Kin Adams Kong,Tan Rui,0.16666666666666663
Wai Kin Adams Kong,Vidya Sudarshan,0.0
Wai Kin Adams Kong,Wang Wenya,0.0
Wai Kin Adams Kong,Wee Keong NG,0.1428571428571429
Wai Kin Adams Kong,Wei Yang Bryan Lim,0.19999999999999996
Wai Kin Adams Kong,Wei Ying,0.0
Wai Kin Adams Kong,Wen Yonggang,0.25
Wai Kin Adams Kong,Wentong Cai,0.33333333333333337
Wai Kin Adams Kong,Yeo Chai Kiat,0.1428571428571429
Wai Kin Adams Kong,Yu Han,0.0
Wai Kin Adams Kong,Zhang Hanwang,0.16666666666666663
Wai Kin Adams Kong,Zhang Jie,0.0
Wai Kin Adams Kong,Zhang Tianwei,0.5
Wai Kin Adams Kong,Zheng Jianmin,0.1428571428571429
Wang Wenya,A S Madhukumar,0.0
Wang Wenya,Alexei Sourin,0.0
Wang Wenya,Anupam Chattopadhyay,0.0
Wang Wenya,Anwitaman Datta,0.0
Wang Wenya,Arvind Easwaran,0.0
Wang Wenya,Bo An,0.0
Wang Wenya,Cham Tat Jen,0.0
Wang Wenya,Chee Wei Tan,1.0
Wang Wenya,Chen Change Loy,0.0
Wang Wenya,Chia Liang Tien,0.0
Wang Wenya,Chng Eng Siong,0.0
Wang Wenya,Cong Gao,0.0
Wang Wenya,Deepu Rajan,0.0
Wang Wenya,Dmitrii Ustiugov,0.0
Wang Wenya,Douglas Leslie Maskell,0.0
Wang Wenya,Dusit Niyato,0.0
Wang Wenya,Erik Cambria,0.0
Wang Wenya,Goh Wooi Boon,0.0
Wang Wenya,Guan Cuntai,0.0
Wang Wenya,He Ying,0.0
Wang Wenya,Huang Shell Ying,0.0
Wang Wenya,Hui Siu Cheung,0.0
Wang Wenya,Jagath Chandana Rajapakse,0.0
Wang Wenya,Kwoh Chee Keong,0.0
Wang Wenya,Lam Kwok Yan,0.0
Wang Wenya,Lam Siew Kei,0.0
Wang Wenya,Lee Bu Sung,0.0
Wang Wenya,Li Boyang,0.0
Wang Wenya,Li Mo,0.0
Wang Wenya,Li Yi,0.0
Wang Wenya,Lin Guosheng,0.0
Wang Wenya,Lin Shang-Wei,0.0
Wang Wenya,Liu Weichen,0.0
Wang Wenya,Liu Yang,0.0
Wang Wenya,Liu Ziwei,0.0
Wang Wenya,Loke Yuan Ren,0.0
Wang Wenya,Long Cheng,0.0
Wang Wenya,Lu Shijian,0.0
Wang Wenya,Luo Jun,0.0
Wang Wenya,Luo Siqiang,0.0
Wang Wenya,Luu Anh Tuan,0.0
Wang Wenya,Miao Chun Yan,0.0
Wang Wenya,Mohamed M. Sabry,0.0
Wang Wenya,Oh Hong Lye,0.0
Wang Wenya,Ong Chin Ann,0.0
Wang Wenya,Owen Noel Newton Fernando,0.0
Wang Wenya,Pan Xingang,1.0
Wang Wenya,Qian Kemao,0.0
Wang Wenya,Seah Hock Soon,0.0
Wang Wenya,Shen Zhiqi,0.0
Wang Wenya,Siyuan Liu,0.0
Wang Wenya,Smitha K G,0.0
Wang Wenya,Sourav Saha Bhowmick,0.0
Wang Wenya,Sun Aixin,0.0
Wang Wenya,Tan Rui,0.0
Wang Wenya,Vidya Sudarshan,1.0
